4, 0, 4, 25, 25.0, 25, 1, 2.5, 25, 4, 4.5, 25, 2, 5.0, 25, 1, 1.0, 25, bert, roberta
5, 1, 4, 17, 23.4, 25, 1, 3.2, 25, 4, 5.2, 25, 2, 5.6, 25, 0, 0.8, 25, bert, roberta
6, 1, 5, 17, 23.666666666666668, 25, 1, 3.3333333333333335, 25, 4, 5.0, 25, 2, 5.833333333333333, 25, 0, 0.8333333333333334, 25, bert, roberta
7, 2, 5, 12, 22.0, 25, 1, 3.4285714285714284, 25, 4, 5.428571428571429, 25, 2, 5.428571428571429, 25, 0, 0.7142857142857143, 25, bert, roberta
8, 3, 5, 12, 21.0, 25, 1, 3.625, 25, 4, 5.75, 25, 2, 5.375, 25, 0, 0.625, 25, bert, roberta
9, 4, 5, 11, 19.88888888888889, 25, 1, 3.6666666666666665, 25, 4, 6.0, 25, 2, 5.222222222222222, 25, 0, 0.5555555555555556, 25, bert, roberta
10, 5, 5, 11, 19.1, 25, 1, 3.7, 25, 4, 6.2, 25, 2, 5.2, 25, 0, 0.5, 25, bert, roberta
11, 6, 5, 11, 18.636363636363637, 25, 1, 3.8181818181818183, 25, 4, 6.363636363636363, 25, 2, 5.2727272727272725, 25, 0, 0.45454545454545453, 25, bert, roberta
12, 6, 6, 11, 19.166666666666668, 25, 0, 3.5, 25, 1, 5.916666666666667, 25, 0, 4.833333333333333, 25, 0, 0.5, 25, bert, roberta
13, 6, 7, 11, 19.615384615384617, 25, 0, 3.6923076923076925, 25, 1, 6.0, 25, 0, 5.076923076923077, 25, 0, 0.5384615384615384, 25, bert, roberta
14, 6, 8, 11, 20.0, 25, 0, 3.7142857142857144, 25, 1, 5.928571428571429, 25, 0, 5.071428571428571, 25, 0, 0.5714285714285714, 25, bert, roberta
15, 7, 8, 11, 19.4, 25, 0, 3.6666666666666665, 25, 1, 6.066666666666666, 25, 0, 5.066666666666666, 25, 0, 0.5333333333333333, 25, bert, roberta
16, 7, 9, 11, 19.75, 25, 0, 3.6875, 25, 1, 5.9375, 25, 0, 5.125, 25, 0, 0.5625, 25, bert, roberta
17, 7, 10, 11, 20.058823529411764, 25, 0, 3.588235294117647, 25, 1, 5.882352941176471, 25, 0, 4.9411764705882355, 25, 0, 0.5882352941176471, 25, bert, roberta
18, 7, 11, 11, 20.333333333333332, 25, 0, 3.4444444444444446, 25, 1, 5.611111111111111, 25, 0, 4.777777777777778, 25, 0, 0.6111111111111112, 25, bert, roberta
19, 7, 12, 11, 20.57894736842105, 25, 0, 3.6315789473684212, 25, 1, 5.526315789473684, 25, 0, 4.842105263157895, 25, 0, 0.5789473684210527, 25, bert, roberta
